id,body_text_nostop
1405,"['gare', 'clermontferrand', 'gare', 'lyonperrache']"
1406,"['gare', 'narbonne', 'gare', 'perpignan']"
1407,"['gare', 'lunel', 'gare', 'narbonne']"
1408,"['gare', 'montpelliersaintroch', 'gare', 'narbonne']"
1409,"['gare', 'cerbère', 'gare', 'narbonne']"
1410,"['gare', 'montpelliersaintroch', 'gare', 'perpignan']"
1411,"['gare', 'nîmes', 'gare', 'toulousematabiau']"
1412,"['gare', 'montpelliersaintroch', 'gare', 'toulousematabiau']"
1413,"['gare', 'carcassonne', 'gare', 'narbonne']"
1414,"['gare', 'carcassonne', 'gare', 'nîmes']"
1415,"['gare', 'perpignan', 'gare', 'toulousematabiau']"
1416,"['gare', 'cerbère', 'gare', 'toulousematabiau']"
1417,"['gare', 'carcassonne', 'gare', 'perpignan']"
1418,"['gare', 'avignoncentre', 'gare', 'sète']"
1419,"['gare', 'montpelliersaintroch', 'gare', 'nîmes']"
1420,"['gare', 'avignoncentre', 'gare', 'montpelliersaintroch']"
1421,"['gare', 'avignoncentre', 'gare', 'narbonne']"
1422,"['gare', 'nîmes', 'gare', 'sète']"
1423,"['gare', 'lunel', 'gare', 'sète']"
1424,"['gare', 'montpelliersaintroch', 'gare', 'sète']"
1425,"['gare', 'lunel', 'gare', 'montpelliersaintroch']"
1426,"['gare', 'avignoncentre', 'gare', 'nîmes']"
1427,"['gare', 'nîmes', 'gare', 'perpignan']"
1428,"['gare', 'narbonne', 'gare', 'nîmes']"
1429,"['gare', 'cerbère', 'gare', 'nîmes']"
1430,"['gare', 'avignoncentre', 'gare', 'perpignan']"
1431,"['gare', 'avignoncentre', 'gare', 'cerbère']"
1432,"['gare', 'béziers', 'gare', 'marseillestcharles']"
1433,"['gare', 'marseillestcharles', 'gare', 'narbonne']"
1434,"['gare', 'marseillestcharles', 'gare', 'montpelliersaintroch']"
1435,"['gare', 'cerbère', 'gare', 'montpelliersaintroch']"
1436,"['gare', 'génolhac', 'gare', 'nîmes']"
1437,"['gare', 'bastidestlaurent', 'gare', 'nîmes']"
1438,"['gare', 'nîmes', 'gare', 'vauvert']"
1439,"['gare', 'béziers', 'gare', 'stchélydapcher']"
1440,"['gare', 'béziers', 'gare', 'millau']"
1441,"['gare', 'millau', 'gare', 'stchélydapcher']"
1442,"['gare', 'montpelliersaintroch', 'gare', 'stchélydapcher']"
1443,"['gare', 'marseillestcharles', 'gare', 'miramas']"
1444,"['gare', 'avignoncentre', 'gare', 'orange']"
1445,"['gare', 'avignoncentre', 'gare', 'avignontgv']"
1446,"['gare', 'avignoncentre', 'gare', 'carpentras']"
1447,"['gare', 'avignontgv', 'gare', 'carpentras']"
1448,"['gare', 'avignontgv', 'gare', 'marseillestcharles']"
1449,"['gare', 'cavaillon', 'gare', 'marseillestcharles']"
1450,"['gare', 'gardanne', 'gare', 'marseillestcharles']"
1451,"['gare', 'aixenprovence', 'gare', 'manosquegréoux']"
1452,"['gare', 'manosquegréoux', 'gare', 'marseillestcharles']"
1453,"['gare', 'aubagne', 'gare', 'marseillestcharles']"
1454,"['gare', 'aubagne', 'gare', 'marseilleblancarde']"
1455,"['gare', 'cannes', 'gare', 'menton']"
1456,"['gare', 'antibes', 'gare', 'grasse']"
1457,"['gare', 'cannes', 'gare', 'arcsdraguignan']"
1458,"['gare', 'cannes', 'gare', 'straphaëlvalescure']"
1459,"['gare', 'hyères', 'gare', 'marseillestcharles']"
1460,"['gare', 'hyères', 'gare', 'toulon']"
1461,"['gare', 'arcsdraguignan', 'gare', 'toulon']"
1462,"['gare', 'carnoules', 'gare', 'toulon']"
1463,"['gare', 'marseillestcharles', 'gare', 'menton']"
1464,"['gare', 'ambérieuenbugey', 'gare', 'mâconville']"
1465,"['gare', 'ambérieuenbugey', 'gare', 'bourgenbresse']"
1466,"['gare', 'bourgenbresse', 'gare', 'mâconville']"
1467,"['gare', 'chambérychalleseaux', 'gare', 'moûtierssalinsbrides']"
1468,"['gare', 'aixlesbainslerevard', 'gare', 'bourgstmaurice']"
1469,"['gare', 'ambérieuenbugey', 'gare', 'chambérychalleseaux']"
1470,"['gare', 'chambérychalleseaux', 'gare', 'grenoble']"
1471,"['gare', 'annecy', 'gare', 'stgervaislblefayet']"
1472,"['gare', 'bellegardesv', 'gare', 'gare', 'rochesurforon']"
1473,"['gare', 'grenoble', 'ugières', 'gare', 'valenceville']"
1474,"['gare', 'grenoble', 'ugières', 'gare', 'stmarcellin']"
1475,"['gare', 'stmarcellin', 'gare', 'valenceville']"
1476,"['gare', 'grenoble', 'gare', 'stmarcellin']"
1477,"['gare', 'grenoble', 'ugières', 'gare', 'rives']"
1478,"['gare', 'grenoble', 'ugières', 'gare', 'standrélegaz']"
1479,"['gare', 'grenoble', 'gare', 'standrélegaz']"
1480,"['gare', 'grenoble', 'gare', 'rives']"
1481,"['gare', 'gap', 'gare', 'grenoble']"
1482,"['gare', 'clellesmens', 'gare', 'grenoble']"
1483,"['gare', 'grenoble', 'gare', 'veynesdévoluy']"
1484,"['gare', 'chambérychalleseaux', 'gare', 'rives']"
1485,"['gare', 'lyonpartdieu', 'gare', 'mâconville']"
1486,"['gare', 'lyonperrache', 'gare', 'mâconville']"
1487,"['gare', 'lyonperrache', 'gare', 'valenceville']"
1488,"['gare', 'lyonpartdieu', 'gare', 'valenceville']"
1489,"['gare', 'mâconville', 'gare', 'valenceville']"
1490,"['gare', 'marseillestcharles', 'gare', 'valenceville']"
1491,"['gare', 'mâconville', 'gare', 'pierrelatte']"
1492,"['gare', 'avignoncentre', 'gare', 'mâconville']"
1493,"['gare', 'avignoncentre', 'gare', 'valenceville']"
1494,"['gare', 'avignoncentre', 'gare', 'lyonperrache']"
1495,"['gare', 'firminy', 'gare', 'lyonperrache']"
1496,"['gare', 'firminy', 'gare', 'stetiennechâteaucreux']"
1497,"['gare', 'lyonperrache', 'gare', 'stetiennechâteaucreux']"
1498,"['gare', 'givorsville', 'gare', 'lyonperrache']"
1499,"['gare', 'bourgenbresse', 'gare', 'oyonnax']"
1500,"['gare', 'lyonperrache', 'gare', 'oyonnax']"
1501,"['gare', 'bourgenbresse', 'gare', 'lyonperrache']"
1502,"['gare', 'bourgenbresse', 'gare', 'lyonpartdieu']"
1503,"['gare', 'lyonperrache', 'gare', 'roanne']"
1504,"['gare', 'ambérieuenbugey', 'gare', 'stetiennechâteaucreux']"
1505,"['gare', 'ambérieuenbugey', 'gare', 'givorsville']"
1506,"['gare', 'lyonpartdieu', 'gare', 'stetiennechâteaucreux']"
1507,"['gare', 'givorsville', 'gare', 'lyonpartdieu']"
1508,"['gare', 'ambérieuenbugey', 'gare', 'lyonpartdieu']"
1509,"['gare', 'roanne', 'gare', 'stetiennechâteaucreux']"
1510,"['gare', 'lyonperrache', 'gare', 'vienne']"
1511,"['gare', 'vienne', 'gare', 'villefranchesursaône']"
1512,"['gare', 'mâconville', 'gare', 'vienne']"
1513,"['gare', 'lyonperrache', 'gare', 'villefranchesursaône']"
1514,"['gare', 'lyonperrache', 'gare', 'standrélegaz']"
1515,"['gare', 'bourgoinjallieu', 'gare', 'lyonperrache']"
1516,"['gare', 'die', 'gare', 'romansbourgdepéage']"
1517,"['gare', 'lyonperrache', 'gare', 'sathonayrillieux']"
1518,"['gare', 'montbrison', 'gare', 'stetiennechâteaucreux']"
1519,"['gare', 'boën', 'gare', 'stetiennechâteaucreux']"
1520,"['gare', 'puyenvelay', 'gare', 'stetiennechâteaucreux']"
1521,"['gare', 'basmonistrol', 'gare', 'stetiennechâteaucreux']"
1522,"['gare', 'lyonstpaul', 'gare', 'sainbel']"
1523,"['gare', 'larbresle', 'gare', 'lyonstpaul']"
1524,"['gare', 'lozanne', 'gare', 'tassin']"
1525,"['gare', 'brignais', 'gare', 'lyonstpaul']"
1526,"['gare', 'larochemigennes', 'gare', 'parisgaredelyon']"
1527,"['gare', 'montereau', 'gare', 'parisgaredelyon']"
1528,"['gare', 'larochemigennes', 'gare', 'parisbercy']"
1529,"['gare', 'corbigny', 'gare', 'parisbercy']"
1530,"['gare', 'corbigny', 'gare', 'parisgaredelyon']"
1531,"['gare', 'auxerrestgervais', 'gare', 'parisbercy']"
1532,"['gare', 'clamecy', 'gare', 'parisbercy']"
1533,"['gare', 'clamecy', 'gare', 'parisgaredelyon']"
1534,"['gare', 'avallon', 'gare', 'parisbercy']"
1535,"['gare', 'avallon', 'gare', 'parisgaredelyon']"
1536,"['gare', 'auxerrestgervais', 'gare', 'parisgaredelyon']"
1537,"['gare', 'auxerrestgervais', 'gare', 'dijonville']"
1538,"['gare', 'chalonsursaône', 'gare', 'dijonville']"
1539,"['gare', 'issurtille', 'gare', 'laumesalésia']"
1540,"['gare', 'bourgenbresse', 'gare', 'dijonville']"
1541,"['gare', 'chalonsursaône', 'gare', 'mâconville']"
1542,"['gare', 'corbigny', 'gare', 'larochemigennes']"
1543,"['gare', 'dijonville', 'gare', 'montchanin']"
1544,"['gare', 'dijonville', 'gare', 'creusot']"
1545,"['gare', 'autun', 'gare', 'dijonville']"
1546,"['gare', 'chalonsursaône', 'gare', 'montchanin']"
1547,"['gare', 'etang', 'gare', 'montchanin']"
1548,"['gare', 'autun', 'gare', 'nevers']"
1549,"['gare', 'montchanin', 'gare', 'paraylemonial']"
1550,"['gare', 'decize', 'gare', 'moulinssurallier']"
1551,"['gare', 'cosnesurloire', 'gare', 'nevers']"
1552,"['gare', 'cosnesurloire', 'gare', 'decize']"
1553,"['gare', 'belfortville', 'gare', 'besançonviotte']"
1554,"['gare', 'dijonville', 'gare', 'doleville']"
1555,"['gare', 'belfortville', 'gare', 'epinal']"
1556,"['gare', 'belfortville', 'gare', 'montbéliardville']"
1557,"['gare', 'delle', 'gare', 'meroux']"
1558,"['gare', 'besançonmouillère', 'gare', 'valdahon']"
1559,"['gare', 'besançonmouillère', 'gare', 'morteau']"
1560,"['gare', 'besançonviotte', 'gare', 'saintclaude']"
1561,"['gare', 'doleville', 'gare', 'pontarlier']"
1562,"['gare', 'andelot', 'gare', 'doleville']"
1563,"['gare', 'besançonviotte', 'gare', 'lyonperrache']"
1564,"['gare', 'lyonpartdieu', 'gare', 'mouchard']"
1565,"['gare', 'besançonviotte', 'gare', 'lyonpartdieu']"
1566,"['gare', 'lyonperrache', 'gare', 'mouchard']"
1567,"['gare', 'besançonviotte', 'gare', 'bourgenbresse']"
1568,"['gare', 'belfortville', 'gare', 'lyonpartdieu']"
1569,"['gare', 'belfortville', 'gare', 'bourgenbresse']"
1570,"['gare', 'belfortville', 'gare', 'lyonperrache']"
1571,"['gare', 'lonslesaunier', 'gare', 'lyonperrache']"
1572,"['gare', 'belfortville', 'gare', 'lonslesaunier']"
1573,"['gare', 'besançonviotte', 'gare', 'lonslesaunier']"
1574,"['gare', 'bourgenbresse', 'gare', 'mouchard']"
